"Date","Daily Sterling overnight index average (SONIA) rate              [a] [b]             IUDSOIA"
"13 Oct 03","3.4699"
"10 Oct 03","3.5793"
"09 Oct 03","3.6596"
"08 Oct 03","3.2635"
"07 Oct 03","3.215"
"06 Oct 03","3.1584"
"03 Oct 03","3.1779"
"02 Oct 03","3.1333"
"01 Oct 03","3.1715"
"30 Sep 03","3.8798"
"29 Sep 03","3.8185"
"26 Sep 03","3.4916"
"25 Sep 03","4.1449"
"24 Sep 03","3.3966"
"23 Sep 03","3.6949"
"22 Sep 03","3.3824"
"19 Sep 03","3.7086"
"18 Sep 03","3.4797"
"17 Sep 03","3.3922"
"16 Sep 03","3.4791"
"15 Sep 03","3.2092"
"12 Sep 03","3.1748"
"11 Sep 03","3.2229"
"10 Sep 03","3.6461"
"09 Sep 03","3.1982"
"08 Sep 03","3.4804"
"05 Sep 03","3.5817"
"04 Sep 03","3.176"
"03 Sep 03","3.3269"
"02 Sep 03","3.4378"
"01 Sep 03","4.0712"
"29 Aug 03","3.6208"
"28 Aug 03","3.1017"
"27 Aug 03","3.7387"
"26 Aug 03","3.6124"
"22 Aug 03","2.987"
"21 Aug 03","2.9489"
"20 Aug 03","2.9269"
"19 Aug 03","4.3577"
"18 Aug 03","4.3222"
"15 Aug 03","3.5428"
"14 Aug 03","4.4034"
"13 Aug 03","4.3577"
"12 Aug 03","4.2412"
"11 Aug 03","3.9993"
"08 Aug 03","2.8961"
"07 Aug 03","2.9222"
"06 Aug 03","3.0353"
"05 Aug 03","3.2045"
"04 Aug 03","2.9602"
"01 Aug 03","2.9266"
"31 Jul 03","3.1602"
"30 Jul 03","3.0285"
"29 Jul 03","3.0286"
"28 Jul 03","3.086"
"25 Jul 03","2.9692"
"24 Jul 03","2.8616"
"23 Jul 03","2.8347"
"22 Jul 03","3.2583"
"21 Jul 03","2.8621"
"18 Jul 03","2.8325"
"17 Jul 03","3.032"
"16 Jul 03","3.6816"
"15 Jul 03","3.0394"
"14 Jul 03","3.5798"
"11 Jul 03","2.8265"
"10 Jul 03","3.8191"
"09 Jul 03","4.2619"
"08 Jul 03","3.8997"
"07 Jul 03","3.6386"
"04 Jul 03","3.0712"
"03 Jul 03","3.5007"
"02 Jul 03","3.9382"
"01 Jul 03","3.5136"
"30 Jun 03","3.284"
"27 Jun 03","3.0869"
"26 Jun 03","3.0906"
"25 Jun 03","3.0967"
"24 Jun 03","3.1139"
"23 Jun 03","3.1562"
"20 Jun 03","3.1019"
"19 Jun 03","3.2232"
"18 Jun 03","3.865"
"17 Jun 03","3.1453"
"16 Jun 03","3.146"
"13 Jun 03","4.1657"
"12 Jun 03","4.0384"
"11 Jun 03","3.6822"
"10 Jun 03","4.3898"
"09 Jun 03","4.0304"
"06 Jun 03","4.329"
"05 Jun 03","4.4983"
"04 Jun 03","4.5665"
"03 Jun 03","3.2876"
"02 Jun 03","4.426"
"30 May 03","3.9286"
"29 May 03","4.6449"
"28 May 03","3.5204"
"27 May 03","3.4434"
"23 May 03","3.201"
"22 May 03","3.5769"
"21 May 03","3.2384"
"20 May 03","3.2008"
"19 May 03","3.4082"
"16 May 03","3.4919"
"15 May 03","4.3297"
"14 May 03","4.4251"
"13 May 03","3.6999"
"12 May 03","4.4625"
"09 May 03","4.0966"
"08 May 03","3.2181"
"07 May 03","4.4946"
"06 May 03","3.2457"
"02 May 03","3.0516"
"01 May 03","3.0719"
"30 Apr 03","3.7494"
"29 Apr 03","4.5586"
"28 Apr 03","4.5512"
"25 Apr 03","3.0891"
"24 Apr 03","3.1333"
"23 Apr 03","3.1589"
"22 Apr 03","3.2583"
"17 Apr 03","3.381"
"16 Apr 03","3.6259"
"15 Apr 03","4.5232"
"14 Apr 03","4.3428"
"11 Apr 03","3.2127"
"10 Apr 03","3.2053"
"09 Apr 03","3.1651"
"08 Apr 03","3.1145"
"07 Apr 03","3.1343"
"04 Apr 03","3.3924"
"03 Apr 03","3.7279"
"02 Apr 03","3.6347"
"01 Apr 03","4.4209"
"31 Mar 03","4.4736"
"28 Mar 03","3.5685"
"27 Mar 03","3.6574"
"26 Mar 03","4.1353"
"25 Mar 03","4.049"
"24 Mar 03","3.1247"
"21 Mar 03","3.099"
"20 Mar 03","3.1187"
"19 Mar 03","3.4212"
"18 Mar 03","3.5586"
"17 Mar 03","4.5224"
"14 Mar 03","3.1739"
"13 Mar 03","3.6683"
"12 Mar 03","4.6657"
"11 Mar 03","4.602"
"10 Mar 03","4.5668"
"07 Mar 03","4.1375"
"06 Mar 03","4.1882"
"05 Mar 03","4.4249"
"04 Mar 03","3.9708"
"03 Mar 03","4.1854"
"28 Feb 03","3.4409"
"27 Feb 03","3.8172"
"26 Feb 03","4.1858"
"25 Feb 03","3.2192"
"24 Feb 03","4.0172"
"21 Feb 03","3.5644"
"20 Feb 03","3.5975"
"19 Feb 03","3.1086"
"18 Feb 03","3.2467"
"17 Feb 03","3.542"
"14 Feb 03","3.2942"
"13 Feb 03","3.3922"
"12 Feb 03","4.3637"
"11 Feb 03","4.5449"
"10 Feb 03","4.4122"
"07 Feb 03","3.3472"
"06 Feb 03","3.4213"
"05 Feb 03","3.4226"
"04 Feb 03","3.7844"
"03 Feb 03","4.763"
"31 Jan 03","4.1671"
"30 Jan 03","3.5324"
"29 Jan 03","3.3254"
"28 Jan 03","3.3237"
"27 Jan 03","3.2985"
"24 Jan 03","3.3596"
"23 Jan 03","3.413"
"22 Jan 03","3.9111"
"21 Jan 03","3.4032"
"20 Jan 03","3.3835"
"17 Jan 03","3.372"
"16 Jan 03","3.4931"
"15 Jan 03","3.8772"
"14 Jan 03","4.2088"
"13 Jan 03","3.6876"
"10 Jan 03","4.1019"
"09 Jan 03","4.1469"
"08 Jan 03","3.8006"
"07 Jan 03","4.7026"
"06 Jan 03","4.4295"
"03 Jan 03","3.9901"
"02 Jan 03","4.7694"
"31 Dec 02","4.824"
"30 Dec 02","4.8405"
"27 Dec 02","3.9531"
"24 Dec 02","4.4865"
"23 Dec 02","4.9379"
"20 Dec 02","4.5162"
"19 Dec 02","4.6905"
"18 Dec 02","4.7895"
"17 Dec 02","4.4428"
"16 Dec 02","4.5313"
"13 Dec 02","3.3078"
"12 Dec 02","3.3876"
"11 Dec 02","3.2831"
"10 Dec 02","4.0637"
"09 Dec 02","4.9011"
"06 Dec 02","4.6956"
"05 Dec 02","4.8072"
"04 Dec 02","4.5919"
"03 Dec 02","3.9832"
"02 Dec 02","4.8725"
"29 Nov 02","4.4397"
"28 Nov 02","3.9261"
"27 Nov 02","3.6599"
"26 Nov 02","3.2981"
"25 Nov 02","3.3158"
"22 Nov 02","3.2751"
"21 Nov 02","3.2722"
"20 Nov 02","3.2715"
"19 Nov 02","3.7446"
"18 Nov 02","4.7834"
"15 Nov 02","3.3345"
"14 Nov 02","4.0969"
"13 Nov 02","3.7219"
"12 Nov 02","3.5527"
"11 Nov 02","4.5457"
"08 Nov 02","4.1968"
"07 Nov 02","3.1871"
"06 Nov 02","3.2338"
"05 Nov 02","3.2458"
"04 Nov 02","3.3026"
"01 Nov 02","3.2899"
"31 Oct 02","3.4606"
"30 Oct 02","4.4283"
"29 Oct 02","3.7176"
"28 Oct 02","3.7415"
"25 Oct 02","3.749"
"24 Oct 02","4.6515"
"23 Oct 02","4.5032"
"22 Oct 02","3.8505"
"21 Oct 02","4.871"
"18 Oct 02","4.0209"
"17 Oct 02","4.8782"
"16 Oct 02","4.8166"
"15 Oct 02","4.8749"
"14 Oct 02","4.8538"
"11 Oct 02","4.3277"
"10 Oct 02","4.6415"
"09 Oct 02","3.533"
"08 Oct 02","3.4691"
"07 Oct 02","3.9634"
"04 Oct 02","3.6971"
"03 Oct 02","3.3619"
"02 Oct 02","3.3256"
"01 Oct 02","3.2969"
"30 Sep 02","3.3924"
"27 Sep 02","3.3028"
"26 Sep 02","4.5577"
"25 Sep 02","4.5509"
"24 Sep 02","3.2729"
"23 Sep 02","3.2697"
"20 Sep 02","3.3018"
"19 Sep 02","3.8864"
"18 Sep 02","4.0851"
"17 Sep 02","3.6256"
"16 Sep 02","3.3965"
"13 Sep 02","3.3966"
"12 Sep 02","3.428"
"11 Sep 02","3.8864"
"10 Sep 02","4.5027"
"09 Sep 02","4.521"
"06 Sep 02","3.7508"
"05 Sep 02","4.5811"
"04 Sep 02","4.3735"
"03 Sep 02","3.7235"
"02 Sep 02","4.488"
"30 Aug 02","4.3178"
"29 Aug 02","4.1634"
"28 Aug 02","3.835"
"27 Aug 02","4.1133"
"23 Aug 02","3.7797"
"22 Aug 02","4.5485"
"21 Aug 02","4.5851"
"20 Aug 02","4.0151"
"19 Aug 02","4.6734"
"16 Aug 02","3.3951"
"15 Aug 02","3.6334"
"14 Aug 02","3.5045"
"13 Aug 02","3.3736"
"12 Aug 02","3.7733"
"09 Aug 02","4.4506"
"08 Aug 02","3.8982"
"07 Aug 02","3.9336"
"06 Aug 02","4.609"
"05 Aug 02","4.7249"
"02 Aug 02","4.7881"
"01 Aug 02","4.7639"
"31 Jul 02","4.8134"
"30 Jul 02","4.6029"
"29 Jul 02","4.36"
"26 Jul 02","3.3886"
"25 Jul 02","3.5338"
"24 Jul 02","3.5266"
"23 Jul 02","3.5574"
"22 Jul 02","3.8084"
"19 Jul 02","3.7599"
"18 Jul 02","3.3199"
"17 Jul 02","3.3716"
"16 Jul 02","4.2852"
"15 Jul 02","3.7929"
"12 Jul 02","3.2605"
"11 Jul 02","3.2522"
"10 Jul 02","3.2653"
"09 Jul 02","3.9004"
"08 Jul 02","4.6384"
"05 Jul 02","3.2672"
"04 Jul 02","4.0309"
"03 Jul 02","4.6937"
"02 Jul 02","4.4537"
"01 Jul 02","3.9204"
"28 Jun 02","3.3156"
"27 Jun 02","3.258"
"26 Jun 02","3.2611"
"25 Jun 02","3.2795"
"24 Jun 02","3.5531"
"21 Jun 02","3.3933"
"20 Jun 02","4.298"
"19 Jun 02","3.9254"
"18 Jun 02","3.5762"
"17 Jun 02","3.2792"
"14 Jun 02","3.2115"
"13 Jun 02","3.2545"
"12 Jun 02","3.2326"
"11 Jun 02","3.2358"
"10 Jun 02","3.2978"
"07 Jun 02","3.3263"
"06 Jun 02","4.2296"
"05 Jun 02","4.0829"
"31 May 02","3.998"
"30 May 02","4.9915"
"29 May 02","4.9213"
"28 May 02","4.9337"
"27 May 02","4.9043"
"24 May 02","4.3432"
"23 May 02","3.3937"
"22 May 02","3.4169"
"21 May 02","3.4925"
"20 May 02","4.4654"
"17 May 02","4.2572"
"16 May 02","3.9325"
"15 May 02","3.5001"
"14 May 02","3.9569"
"13 May 02","3.5213"
"10 May 02","3.5691"
"09 May 02","3.735"
"08 May 02","3.3663"
"07 May 02","3.3905"
"03 May 02","3.4156"
"02 May 02","3.4509"
"01 May 02","3.4444"
"30 Apr 02","4.8749"
"29 Apr 02","4.7897"
"26 Apr 02","4.3084"
"25 Apr 02","4.5266"
"24 Apr 02","3.5067"
"23 Apr 02","3.5653"
"22 Apr 02","3.6764"
"19 Apr 02","3.3816"
"18 Apr 02","3.3866"
"17 Apr 02","3.5122"
"16 Apr 02","3.4473"
"15 Apr 02","3.3999"
"12 Apr 02","3.2134"
"11 Apr 02","3.2225"
"10 Apr 02","3.2732"
"09 Apr 02","4.5336"
"08 Apr 02","3.3176"
"05 Apr 02","3.348"
"04 Apr 02","4.3766"
"03 Apr 02","3.6757"
"02 Apr 02","3.4549"
"28 Mar 02","3.2728"
"27 Mar 02","3.3604"
"26 Mar 02","4.1104"
"25 Mar 02","4.9108"
"22 Mar 02","4.6453"
"21 Mar 02","4.3286"
"20 Mar 02","4.3894"
"19 Mar 02","4.1204"
"18 Mar 02","3.9175"
"15 Mar 02","4.0114"
"14 Mar 02","3.4308"
"13 Mar 02","3.6212"
"12 Mar 02","3.6926"
"11 Mar 02","4.301"
"08 Mar 02","3.6363"
"07 Mar 02","3.4683"
"06 Mar 02","3.8875"
"05 Mar 02","4.8627"
"04 Mar 02","4.8667"
"01 Mar 02","4.0288"
"28 Feb 02","4.0151"
"27 Feb 02","3.8203"
"26 Feb 02","4.7941"
"25 Feb 02","4.8498"
"22 Feb 02","4.5535"
"21 Feb 02","4.2985"
"20 Feb 02","3.7428"
"19 Feb 02","4.4487"
"18 Feb 02","3.524"
"15 Feb 02","3.2525"
"14 Feb 02","3.2407"
"13 Feb 02","3.4342"
"12 Feb 02","4.5896"
"11 Feb 02","4.8021"
"08 Feb 02","3.343"
"07 Feb 02","3.462"
"06 Feb 02","4.5028"
"05 Feb 02","4.4308"
"04 Feb 02","3.7573"
"01 Feb 02","4.2853"
"31 Jan 02","4.1909"
"30 Jan 02","3.9811"
"29 Jan 02","3.2911"
"28 Jan 02","3.3565"
"25 Jan 02","3.2383"
"24 Jan 02","3.2657"
"23 Jan 02","3.8148"
"22 Jan 02","4.4332"
"21 Jan 02","4.1707"
"18 Jan 02","4.0987"
"17 Jan 02","4.4086"
"16 Jan 02","3.8075"
"15 Jan 02","4.0997"
"14 Jan 02","3.6768"
"11 Jan 02","3.3093"
"10 Jan 02","3.5444"
"09 Jan 02","3.9219"
"08 Jan 02","3.8936"
"07 Jan 02","3.7123"
"04 Jan 02","3.3647"
"03 Jan 02","3.4382"
"02 Jan 02","3.8886"
"31 Dec 01","4.9451"
"28 Dec 01","4.7891"
"27 Dec 01","4.9554"
"24 Dec 01","5.0272"
"21 Dec 01","5.1081"
"20 Dec 01","5.116"
"19 Dec 01","5.0538"
"18 Dec 01","4.8693"
"17 Dec 01","4.6301"
"14 Dec 01","4.3541"
"13 Dec 01","4.5631"
"12 Dec 01","4.0402"
"11 Dec 01","3.8211"
"10 Dec 01","3.8256"
"07 Dec 01","3.9381"
"06 Dec 01","4.622"
"05 Dec 01","4.402"
"04 Dec 01","4.4775"
"03 Dec 01","4.5598"
"30 Nov 01","3.8098"
"29 Nov 01","3.425"
"28 Nov 01","3.2535"
"27 Nov 01","3.2452"
"26 Nov 01","3.24"
"23 Nov 01","3.2477"
"22 Nov 01","3.2617"
"21 Nov 01","3.3236"
"20 Nov 01","3.7482"
"19 Nov 01","4.4105"
"16 Nov 01","4.2019"
"15 Nov 01","3.3498"
"14 Nov 01","3.3422"
"13 Nov 01","3.4853"
"12 Nov 01","3.519"
"09 Nov 01","3.3108"
"08 Nov 01","3.4725"
"07 Nov 01","3.7164"
"06 Nov 01","3.6927"
"05 Nov 01","3.9327"
"02 Nov 01","3.8964"
"01 Nov 01","3.7886"
"31 Oct 01","3.8263"
"30 Oct 01","4.1483"
"29 Oct 01","4.4422"
"26 Oct 01","4.0232"
"25 Oct 01","3.9413"
"24 Oct 01","4.289"
"23 Oct 01","4.8113"
"22 Oct 01","4.2741"
"19 Oct 01","4.1135"
"18 Oct 01","3.7583"
"17 Oct 01","3.8468"
"16 Oct 01","4.4424"
"15 Oct 01","4.9315"
"12 Oct 01","4.7627"
"11 Oct 01","4.6633"
"10 Oct 01","4.4661"
"09 Oct 01","4.4425"
"08 Oct 01","5.1241"
"05 Oct 01","5.2079"
"04 Oct 01","5.2735"
"03 Oct 01","5.714"
"02 Oct 01","5.6445"
"01 Oct 01","5.592"
"28 Sep 01","5.1683"
"27 Sep 01","5.2284"
"26 Sep 01","4.8313"
"25 Sep 01","4.905"
"24 Sep 01","5.1669"
"21 Sep 01","4.6743"
"20 Sep 01","4.7377"
"19 Sep 01","5.2257"
"18 Sep 01","5.2313"
"17 Sep 01","5.4185"
"14 Sep 01","5.0529"
"13 Sep 01","5.3477"
"12 Sep 01","5.6178"
"11 Sep 01","5.3449"
"10 Sep 01","4.2007"
"07 Sep 01","4.1514"
"06 Sep 01","4.1517"
"05 Sep 01","4.1757"
"04 Sep 01","4.195"
"03 Sep 01","4.2272"
"31 Aug 01","4.253"
"30 Aug 01","4.5097"
"29 Aug 01","5.3996"
"28 Aug 01","5.0229"
"24 Aug 01","5.6075"
"23 Aug 01","5.7749"
"22 Aug 01","4.2917"
"21 Aug 01","4.296"
"20 Aug 01","4.6103"
"17 Aug 01","4.2744"
"16 Aug 01","4.2287"
"15 Aug 01","4.2088"
"14 Aug 01","4.2152"
"13 Aug 01","4.2199"
"10 Aug 01","4.2472"
"09 Aug 01","4.2759"
"08 Aug 01","4.2952"
"07 Aug 01","4.7094"
"06 Aug 01","5.8986"
"03 Aug 01","5.7038"
"02 Aug 01","5.8225"
"01 Aug 01","5.8366"
"31 Jul 01","5.8914"
"30 Jul 01","5.7157"
"27 Jul 01","5.1837"
"26 Jul 01","5.5612"
"25 Jul 01","5.5041"
"24 Jul 01","4.8776"
"23 Jul 01","5.0579"
"20 Jul 01","4.4776"
"19 Jul 01","4.4088"
"18 Jul 01","4.4827"
"17 Jul 01","4.9927"
"16 Jul 01","5.8112"
"13 Jul 01","4.541"
"12 Jul 01","5.5152"
"11 Jul 01","6.0833"
"10 Jul 01","5.5074"
"09 Jul 01","5.4184"
"06 Jul 01","5.2406"
"05 Jul 01","5.6853"
"04 Jul 01","5.6445"
"03 Jul 01","5.566"
"02 Jul 01","5.3075"
"29 Jun 01","4.7082"
"28 Jun 01","4.5517"
"27 Jun 01","4.5431"
"26 Jun 01","4.3471"
"25 Jun 01","4.3925"
"22 Jun 01","4.2612"
"21 Jun 01","4.2938"
"20 Jun 01","4.3698"
"19 Jun 01","4.4211"
"18 Jun 01","4.4593"
"15 Jun 01","4.4995"
"14 Jun 01","5.7992"
"13 Jun 01","5.4448"
"12 Jun 01","5.3504"
"11 Jun 01","4.9054"
"08 Jun 01","4.8433"
"07 Jun 01","4.8373"
"06 Jun 01","4.9322"
"05 Jun 01","4.9884"
"04 Jun 01","5.2654"
"01 Jun 01","5.1583"
"31 May 01","5.9056"
"30 May 01","5.4731"
"29 May 01","4.9378"
"25 May 01","4.6485"
"24 May 01","4.9031"
"23 May 01","4.9134"
"22 May 01","4.8882"
"21 May 01","5.1209"
"18 May 01","5.0359"
"17 May 01","5.0336"
"16 May 01","5.6023"
"15 May 01","6.0406"
"14 May 01","5.853"
"11 May 01","5.6529"
"10 May 01","6.1277"
"09 May 01","6.5986"
"08 May 01","6.524"
"04 May 01","6.0918"
"03 May 01","5.5822"
"02 May 01","5.4588"
"01 May 01","5.5336"
"30 Apr 01","5.1817"
"27 Apr 01","5.1338"
"26 Apr 01","4.9026"
"25 Apr 01","4.9248"
"24 Apr 01","5.0882"
"23 Apr 01","5.0164"
"20 Apr 01","4.7916"
"19 Apr 01","4.6429"
"18 Apr 01","4.7217"
"17 Apr 01","4.9318"
"12 Apr 01","4.0512"
"11 Apr 01","4.5148"
"10 Apr 01","5.8223"
"09 Apr 01","6.2392"
"06 Apr 01","5.0762"
"05 Apr 01","6.2586"
"04 Apr 01","6.7194"
"03 Apr 01","6.6008"
"02 Apr 01","6.3844"
"30 Mar 01","6.053"
"29 Mar 01","6.107"
"28 Mar 01","5.3937"
"27 Mar 01","5.919"
"26 Mar 01","6.3067"
"23 Mar 01","5.3509"
"22 Mar 01","5.9064"
"21 Mar 01","5.7369"
"20 Mar 01","6.5143"
"19 Mar 01","6.1067"
"16 Mar 01","5.4304"
"15 Mar 01","4.756"
"14 Mar 01","4.6988"
"13 Mar 01","4.7046"
"12 Mar 01","4.4938"
"09 Mar 01","4.6541"
"08 Mar 01","4.8229"
"07 Mar 01","4.8493"
"06 Mar 01","4.8981"
"05 Mar 01","5.2708"
"02 Mar 01","5.0332"
"01 Mar 01","5.8305"
"28 Feb 01","6.3192"
"27 Feb 01","5.2665"
"26 Feb 01","5.0774"
"23 Feb 01","5.1643"
"22 Feb 01","5.0323"
"21 Feb 01","5.073"
"20 Feb 01","5.4755"
"19 Feb 01","5.4119"
"16 Feb 01","5.9788"
"15 Feb 01","5.6226"
"14 Feb 01","5.621"
"13 Feb 01","5.4937"
"12 Feb 01","5.5506"
"09 Feb 01","6.0045"
"08 Feb 01","6.5733"
"07 Feb 01","6.934"
"06 Feb 01","6.8966"
"05 Feb 01","6.8072"
"02 Feb 01","5.8022"
"01 Feb 01","6.7888"
"31 Jan 01","6.3133"
"30 Jan 01","5.6353"
"29 Jan 01","5.7227"
"26 Jan 01","5.4442"
"25 Jan 01","6.3756"
"24 Jan 01","5.8631"
"23 Jan 01","5.4619"
"22 Jan 01","6.7105"
"19 Jan 01","6.4387"
"18 Jan 01","6.4398"
"17 Jan 01","6.0842"
"16 Jan 01","6.0572"
"15 Jan 01","6.1991"
"12 Jan 01","6.0413"
"11 Jan 01","6.3986"
"10 Jan 01","5.7468"
"09 Jan 01","5.2348"
"08 Jan 01","5.3786"
"05 Jan 01","5.326"
"04 Jan 01","5.526"
"03 Jan 01","6.0869"
"02 Jan 01","5.7733"
"29 Dec 00","4.3589"
"28 Dec 00","5.6771"
"27 Dec 00","6.3947"
"22 Dec 00","5.7761"
"21 Dec 00","5.0308"
"20 Dec 00","5.5177"
"19 Dec 00","5.7041"
"18 Dec 00","5.7204"
"15 Dec 00","5.8487"
"14 Dec 00","6.2721"
"13 Dec 00","5.7543"
"12 Dec 00","5.8617"
"11 Dec 00","5.9161"
"08 Dec 00","5.9843"
"07 Dec 00","6.0361"
"06 Dec 00","5.5586"
"05 Dec 00","5.6708"
"04 Dec 00","5.6824"
"01 Dec 00","6.2636"
"30 Nov 00","6.3055"
"29 Nov 00","5.6882"
"28 Nov 00","5.8959"
"27 Nov 00","5.6149"
"24 Nov 00","5.7856"
"23 Nov 00","6.4158"
"22 Nov 00","5.6807"
"21 Nov 00","6.0442"
"20 Nov 00","6.4222"
"17 Nov 00","6.2271"
"16 Nov 00","6.0051"
"15 Nov 00","5.7783"
"14 Nov 00","6.4767"
"13 Nov 00","6.2153"
"10 Nov 00","5.8131"
"09 Nov 00","6.0743"
"08 Nov 00","5.7274"
"07 Nov 00","6.145"
"06 Nov 00","5.6278"
"03 Nov 00","5.9764"
"02 Nov 00","5.9551"
"01 Nov 00","5.7099"
"31 Oct 00","5.9876"
"30 Oct 00","5.6881"
"27 Oct 00","5.6664"
"26 Oct 00","5.7414"
"25 Oct 00","5.8122"
"24 Oct 00","6.14"
"23 Oct 00","5.9051"
"20 Oct 00","5.4647"
"19 Oct 00","5.5915"
"18 Oct 00","5.6645"
"17 Oct 00","5.5811"
"16 Oct 00","5.7227"
"13 Oct 00","5.5305"
"12 Oct 00","5.4973"
"11 Oct 00","5.6243"
"10 Oct 00","6.4857"
"09 Oct 00","6.1413"
"06 Oct 00","6.0713"
"05 Oct 00","5.6515"
"04 Oct 00","5.9853"
"03 Oct 00","6.1583"
"02 Oct 00","5.7862"
"29 Sep 00","6.1806"
"28 Sep 00","6.2138"
"27 Sep 00","6.5419"
"26 Sep 00","6.2992"
"25 Sep 00","5.7511"
"22 Sep 00","5.7305"
"21 Sep 00","6.0071"
"20 Sep 00","6.0441"
"19 Sep 00","6.1462"
"18 Sep 00","5.7532"
"15 Sep 00","5.8551"
"14 Sep 00","6.6845"
"13 Sep 00","6.6507"
"12 Sep 00","6.6734"
"11 Sep 00","6.3456"
"08 Sep 00","6.4372"
"07 Sep 00","6.4061"
"06 Sep 00","5.5902"
"05 Sep 00","5.8285"
"04 Sep 00","5.7728"
"01 Sep 00","5.7317"
"31 Aug 00","5.6946"
"30 Aug 00","5.7057"
"29 Aug 00","6.7793"
"25 Aug 00","5.9821"
"24 Aug 00","5.7816"
"23 Aug 00","6.3423"
"22 Aug 00","5.7353"
"21 Aug 00","5.7207"
"18 Aug 00","5.4545"
"17 Aug 00","5.486"
"16 Aug 00","5.6076"
"15 Aug 00","5.7008"
"14 Aug 00","6.5434"
"11 Aug 00","6.1151"
"10 Aug 00","5.6104"
"09 Aug 00","5.7512"
"08 Aug 00","5.8561"
"07 Aug 00","5.7439"
"04 Aug 00","6.2903"
"03 Aug 00","6.2961"
"02 Aug 00","5.6139"
"01 Aug 00","5.6508"
"31 Jul 00","5.8457"
"28 Jul 00","5.8396"
"27 Jul 00","6.5343"
"26 Jul 00","5.8457"
"25 Jul 00","5.6898"
"24 Jul 00","5.6143"
"21 Jul 00","6.3387"
"20 Jul 00","6.7766"
"19 Jul 00","6.4737"
"18 Jul 00","6.1991"
"17 Jul 00","5.8204"
"14 Jul 00","5.7441"
"13 Jul 00","6.6004"
"12 Jul 00","6.6081"
"11 Jul 00","5.7648"
"10 Jul 00","5.7229"
"07 Jul 00","5.5963"
"06 Jul 00","6.0046"
"05 Jul 00","5.581"
"04 Jul 00","5.7605"
"03 Jul 00","5.3602"
"30 Jun 00","5.2592"
"29 Jun 00","6.0537"
"28 Jun 00","6.3515"
"27 Jun 00","5.7257"
"26 Jun 00","5.7092"
"23 Jun 00","6.7775"
"22 Jun 00","6.5069"
"21 Jun 00","5.7432"
"20 Jun 00","6.212"
"19 Jun 00","5.6417"
"16 Jun 00","5.5817"
"15 Jun 00","6.2218"
"14 Jun 00","5.6151"
"13 Jun 00","5.7503"
"12 Jun 00","5.7222"
"09 Jun 00","5.5629"
"08 Jun 00","6.5592"
"07 Jun 00","6.2445"
"06 Jun 00","5.5374"
"05 Jun 00","5.6545"
"02 Jun 00","5.6895"
"01 Jun 00","5.7501"
"31 May 00","5.9768"
"30 May 00","5.8159"
"26 May 00","5.6527"
"25 May 00","6.0279"
"24 May 00","5.8"
"23 May 00","6.3281"
"22 May 00","6.1507"
"19 May 00","5.6976"
"18 May 00","5.6339"
"17 May 00","5.8053"
"16 May 00","6.3565"
"15 May 00","5.9116"
"12 May 00","6.3722"
"11 May 00","6.0756"
"10 May 00","5.7731"
"09 May 00","5.7223"
"08 May 00","5.7085"
"05 May 00","5.8867"
"04 May 00","6.1485"
"03 May 00","5.5954"
"02 May 00","5.717"
"28 Apr 00","5.8485"
"27 Apr 00","6.3859"
"26 Apr 00","6.0767"
"25 Apr 00","5.9393"
"20 Apr 00","6.2604"
"19 Apr 00","6.4177"
"18 Apr 00","5.9436"
"17 Apr 00","5.8734"
"14 Apr 00","5.6068"
"13 Apr 00","5.8132"
"12 Apr 00","5.935"
"11 Apr 00","6.1984"
"10 Apr 00","6.1592"
"07 Apr 00","5.8689"
"06 Apr 00","5.8267"
"05 Apr 00","5.3954"
"04 Apr 00","5.5847"
"03 Apr 00","5.6914"
"31 Mar 00","5.7179"
"30 Mar 00","5.7661"
"29 Mar 00","5.5004"
"28 Mar 00","5.3095"
"27 Mar 00","5.4679"
"24 Mar 00","5.4785"
"23 Mar 00","5.6885"
"22 Mar 00","6.5235"
"21 Mar 00","6.1537"
"20 Mar 00","5.7718"
"17 Mar 00","6.2567"
"16 Mar 00","5.1976"
"15 Mar 00","5.2697"
"14 Mar 00","5.2997"
"13 Mar 00","5.4238"
"10 Mar 00","5.4667"
"09 Mar 00","5.7663"
"08 Mar 00","5.9069"
"07 Mar 00","6.2693"
"06 Mar 00","5.9165"
"03 Mar 00","5.8338"
"02 Mar 00","6.3003"
"01 Mar 00","6.241"
"29 Feb 00","6.0053"
"28 Feb 00","5.8994"
"25 Feb 00","5.9295"
"24 Feb 00","6.3514"
"23 Feb 00","5.8504"
"22 Feb 00","6.1601"
"21 Feb 00","5.8418"
"18 Feb 00","6.1442"
"17 Feb 00","5.73"
"16 Feb 00","6.227"
"15 Feb 00","6.0684"
"14 Feb 00","5.9246"
"11 Feb 00","5.8519"
"10 Feb 00","6.2416"
"09 Feb 00","4.6908"
"08 Feb 00","5.0384"
"07 Feb 00","5.2398"
"04 Feb 00","5.6334"
"03 Feb 00","5.8447"
"02 Feb 00","5.8505"
"01 Feb 00","6.1338"
"31 Jan 00","6.606"
"28 Jan 00","6.0424"
"27 Jan 00","6.5169"
"26 Jan 00","6.0749"
"25 Jan 00","6.0595"
"24 Jan 00","5.8686"
"21 Jan 00","5.8912"
"20 Jan 00","6.0458"
"19 Jan 00","6.1642"
"18 Jan 00","5.5056"
"17 Jan 00","5.4604"
